comment_id,created_at,profile_pic_url,text,user_id,username,created_at_readable,created_at_str
17917245359968093,1724345683,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/459191533_1211732819868932_3606668454240497745_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=g467sySSoCIQ7kNvwFF9n2g&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLjlRj2AsjiSIQsOluh9iM5xmWtHZ6Fyo3Sk38B5b20-w&oe=6837934F&_nc_sid=0985b0,@_therariz ngeri ngeri,16579235500,csurjadi83,2024-08-22 16:54:43,2024-08-22 16:54:43
17890838360998825,1724361851,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/497440968_18500238535034762_1862371240290698932_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=WONS_FrNQCEQ7kNvwFHdH9T&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJ0VzyZluqdz0PIqs3Mp5rzlHkzmpym88rKp3_p1V85tA&oe=68378BF6&_nc_sid=0985b0,Wihh pak @purnama_jaya menyala wiiii 🔥🔥🔥👏👏👏,260386761,yu_pratiwi,2024-08-22 21:24:11,2024-08-22 21:24:11
17966422673652133,1724362307,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/459787252_3496850643946275_3345940391107448509_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=_d-EKsthncwQ7kNvwEEnk9F&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJ3d8c1z-hRX-ZAMzRr32ScmoeKgN-7vcnl1ZMX-iULiQ&oe=683781C9&_nc_sid=0985b0,"Yuk runners pemanasan jogging tipis² di Pantai Kuta pagi ini, nanti kami fotoin 😁👍",32236667119,gearboxphotosport,2024-08-22 21:31:47,2024-08-22 21:31:47
18151146709323450,1724365290,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/495900489_18298144900169865_7651088012827395306_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=9pjvl23ODicQ7kNvwHDvDVI&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJq8ajetPFRoPu39iAyisM2uHub9jUN1zbCsQTO9gMS8Q&oe=68377D33&_nc_sid=0985b0,Ada yang punya voucher hotel tak terpakai kah di wilayah kuta? Sini aku gantiin🙏,5045969864,majelisawit,2024-08-22 22:21:30,2024-08-22 22:21:30
18464152006032701,1724365596,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/485477481_9907380922605788_7870582154926011509_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=HoYlvOsfKfEQ7kNvwEAA4Eq&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJF9YvbV5eyM3zUVlJ0Vfntz3-L5CgmYaxCNE3h8eP6qg&oe=68378DD6&_nc_sid=0985b0,Finish strong semuaa. Bisa 🔥,1908971099,juwi.theo,2024-08-22 22:26:36,2024-08-22 22:26:36
17898085586962702,1724365955,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/424630513_1341478019902863_1913153000577773400_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=zcB0NuRxhhAQ7kNvwE-ESU7&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJXqkaBFfYQ4dGKVcW-nb7GKJRKDkcQSqIjcPFCgRxHfQ&oe=68377C9D&_nc_sid=0985b0,we ngelah koko ganteng ne 😎 @purnama_jaya 🙌,4635664466,ferdi_darmadi,2024-08-22 22:32:35,2024-08-22 22:32:35
18059893672648048,1724367836,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/10661290_776009845810430_255425804_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=AUakCm5ZrPkQ7kNvwGJtz45&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKaWBNi9ZKFAa0I7KjJAhXdI_M2PrUhv7Al-cB3XgXg6w&oe=683763AF&_nc_sid=0985b0,Huiiii menyala ko @purnama_jaya 🔥🔥🔥🔥🔥🔥🔥,1722065300,venychrist05,2024-08-22 23:03:56,2024-08-22 23:03:56
18292442002205775,1724368249,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/27581649_185777875358966_2302585066066280448_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=RbQAKW1serYQ7kNvwGAwX5K&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLPZeNQNOH5WN5Dl_oqVe7ZUbm58VSWLhgy-pZpujL6_w&oe=683778F4&_nc_sid=0985b0,🙌🙌🙌🔥🔥🔥,1561299185,_bligede,2024-08-22 23:10:49,2024-08-22 23:10:49
18081089023506617,1724370179,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/439647161_809955421038550_791096199064701453_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=pEBgRXjgxA8Q7kNvwHQGBSJ&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJylsBf4NyVgVQt4okKybBAM4c3bkxMLyBVujCgQavSrw&oe=68377DA5&_nc_sid=0985b0,Kereenn bli @purnama_jaya 🔥🔥🔥,1437958353,ferrykadek,2024-08-22 23:42:59,2024-08-22 23:42:59
18048666391727411,1724370243,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/126179935_742217223044470_8625932265963176759_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Aj8Fm7kO9SkQ7kNvwFB4kI6&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhGBTmvbDZseIxEy8JHgghNctOcKdHgopT0--5Pct5Fg&oe=6837941D&_nc_sid=0985b0,@csurjadi83 @_therariz kita kembalikan ke marwah nya wkwkwkw😂,38479256,purnama_jaya,2024-08-22 23:44:03,2024-08-22 23:44:03
18086527504483286,1724370279,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/126179935_742217223044470_8625932265963176759_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Aj8Fm7kO9SkQ7kNvwFB4kI6&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhGBTmvbDZseIxEy8JHgghNctOcKdHgopT0--5Pct5Fg&oe=6837941D&_nc_sid=0985b0,@yu_pratiwi menyalaaa 🔥👏😂,38479256,purnama_jaya,2024-08-22 23:44:39,2024-08-22 23:44:39
18038399978046700,1724370296,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/126179935_742217223044470_8625932265963176759_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Aj8Fm7kO9SkQ7kNvwFB4kI6&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhGBTmvbDZseIxEy8JHgghNctOcKdHgopT0--5Pct5Fg&oe=6837941D&_nc_sid=0985b0,@venychrist05 asseeekk menyala bareng Cece 👏🔥,38479256,purnama_jaya,2024-08-22 23:44:56,2024-08-22 23:44:56
18158070991314692,1724370310,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/126179935_742217223044470_8625932265963176759_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Aj8Fm7kO9SkQ7kNvwFB4kI6&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhGBTmvbDZseIxEy8JHgghNctOcKdHgopT0--5Pct5Fg&oe=6837941D&_nc_sid=0985b0,@drg_nancyaryasubawa hahahaha 😂,38479256,purnama_jaya,2024-08-22 23:45:10,2024-08-22 23:45:10
18047377477905478,1724370325,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/126179935_742217223044470_8625932265963176759_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Aj8Fm7kO9SkQ7kNvwFB4kI6&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhGBTmvbDZseIxEy8JHgghNctOcKdHgopT0--5Pct5Fg&oe=6837941D&_nc_sid=0985b0,"@ferdi_darmadi we ko, nanti ketemu ya 🙌🔥",38479256,purnama_jaya,2024-08-22 23:45:25,2024-08-22 23:45:25
18044585065766931,1724370519,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/311614949_1138524570098679_4063784767682575183_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=ftFvk_M-Gg4Q7kNvwEWsXFd&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJTBdGDaWJRF1W0DmEMOyEz5_aNLfkAL3flirGyZ9UfsQ&oe=68377D96&_nc_sid=0985b0,Whewww... suheng @purnama_jaya ... foto bareng yuk... 👏👏👏,2341296163,paul.lie,2024-08-22 23:48:39,2024-08-22 23:48:39
18060491110651999,1724370520,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/311614949_1138524570098679_4063784767682575183_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=ftFvk_M-Gg4Q7kNvwEWsXFd&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJTBdGDaWJRF1W0DmEMOyEz5_aNLfkAL3flirGyZ9UfsQ&oe=68377D96&_nc_sid=0985b0,Whewww... suheng @purnama_jaya ... foto bareng yuk... 👏👏👏,2341296163,paul.lie,2024-08-22 23:48:40,2024-08-22 23:48:40
17919242603862103,1724377459,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/448918083_1214485783056144_5949218078549097359_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=Z6zYiZaKGDQQ7kNvwFjfitY&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKWAqgzUyTgSRtpVJYwCn3w6RFkEvCAkQId_LNXnbAOrQ&oe=68376C3D&_nc_sid=0985b0,"mencari tiket FM ,yang mau jual🙇‍♂️",8310559998,angga.widuro,2024-08-23 01:44:19,2024-08-23 01:44:19
17850249987268139,1724381406,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/209558368_785718435468271_8787507384536199179_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=z3NFbd0ne5kQ7kNvwEOuqdv&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfI-WmOuE09Q4H8RvgZVT30E04c9eXjw-H6OqaCS2aYW7A&oe=68376EC6&_nc_sid=0985b0,Wish me LUCK👏,307725330,igkdarmawan,2024-08-23 02:50:06,2024-08-23 02:50:06
18029615759029394,1724397329,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/95881868_2286579554977564_8964956499038175232_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=fwUL8YzBtz8Q7kNvwEFDlw1&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfITAU7DFza1N5oPmHzTSDPE5Bd9x748W2jHvAcGIBHdZg&oe=683772C9&_nc_sid=0985b0,@angga.widuro ga tau aturan race ato gmn kak😂😂,23116640,didiclapper,2024-08-23 07:15:29,2024-08-23 07:15:29
18041957821959514,1724461152,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/11821705_1654543894761686_1738727832_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH-LmrbqUtdGl3HFftfgcyaRcgx_I4Z4WR32Azpj-3ffjRxDT6GA24A7cOH9AlsD1Y&_nc_ohc=YrTrkT9YflsQ7kNvwHR5ehq&_nc_gid=DAmWBGvI8cpqFbms9L8q0A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfL0SW8Mi1OSvrMwwPkupMq62nGbZvTYOZXTaYrYRQnnPg&oe=68378B7D&_nc_sid=0985b0,Ga dapat kali ini padahal dr 2018 .. ikut terus kecuali 2021 ..🔥🔥 congratz buat yg join 🔥,611492787,ivone912,2024-08-24 00:59:12,2024-08-24 00:59:12
18033307891979247,1724368590,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/325644466_591110712853349_2968522194747583501_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGj3rfAaSKGIjrLGqoeEEWFFjnJoK0_QTq7W7Z6jnE6f5ZWiYAvalbM6wWisXzN1G4&_nc_ohc=3k0E9bp_ZAAQ7kNvwEBeADu&_nc_gid=RR9EkCC3Kbre7yalNZThqQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKCOw1_j-jLzUozPYr-r5cpw0H2zlw_HVc7GH8zZVvAWw&oe=68374C1B&_nc_sid=0985b0,@oktavia_indah23 terimakasih kaka🙌,1693067543,rafaeldodow,2024-08-22 23:16:30,2024-08-22 23:16:30
18042469879983546,1724369759,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/491467739_1204087011449375_4112740963084838083_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGj3rfAaSKGIjrLGqoeEEWFFjnJoK0_QTq7W7Z6jnE6f5ZWiYAvalbM6wWisXzN1G4&_nc_ohc=eQjSR8HRCt8Q7kNvwGDldmq&_nc_gid=RR9EkCC3Kbre7yalNZThqQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfL5OsYA-ME2r4FT6QYNBntmK7cAlsxensO6RM6nf3AgIw&oe=683753E6&_nc_sid=0985b0,@ignatiuskrestiawan @rafaeldodow mantab...selamat bertugas..👏👏👏👏🔥🔥🔥,2198914438,kingradit1701,2024-08-22 23:35:59,2024-08-22 23:35:59
